ref,location,document_index,subject_encoded,product_predicted,probability_class_0,probability_class_1,subject
612a649b,2063,1,5440,0,0.9999852,1.4768993e-05,tyrosin
612a649b,2281,1,5440,0,0.99999154,8.473056e-06,tyrosin
612a649b,4732,1,5440,0,0.99999195,8.043911e-06,tyrosin
612a649b,1132,1,830,0,0.99138033,0.00861965,cafein
612a649b,1354,1,830,0,0.99585325,0.004146746,cafein
612a649b,1367,1,830,0,0.9926231,0.0073769344,cafein
612a649b,1588,1,830,0,0.99371475,0.0062852544,cafein
612a649b,2160,1,830,0,0.9954276,0.004572408,cafein
612a649b,4214,1,830,0,0.99509925,0.0049007386,cafein
612a649b,4345,1,830,0,0.9958257,0.004174316,cafein
612a649b,4751,1,830,0,0.99415123,0.0058487654,cafein
612a649b,2345,1,4412,0,0.99997616,2.3849543e-05,protein
612a649b,2373,1,693,0,0.9998955,0.000104491555,beef
612a649b,3059,1,693,0,0.9999361,6.390472e-05,beef
612a649b,3099,1,693,0,0.9998835,0.000116522104,beef
612a649b,3280,1,693,0,0.9999134,8.6631226e-05,beef
612a649b,2381,1,1880,0,0.9998805,0.00011949051,egg
612a649b,3051,1,999,0,0.99997884,2.1178545e-05,cha
612a649b,5494,1,3396,0,0.9999881,1.19280585e-05,mass
612a649b,5507,1,5726,0,0.9999585,4.1459163e-05,whey
612a649b,5534,1,5726,0,0.99975985,0.00024014068,whey
612a649b,5573,1,1438,0,0.9999929,7.068955e-06,creatina
612a649b,5634,1,686,0,0.99999636,3.6066376e-06,bcaa
612a649b,5640,1,3852,0,0.99985427,0.00014574551,omega 3
612a649b,52,2,4316,1,0.12176514,0.87823486,pretreino
612a649b,56,2,4316,1,0.1606592,0.8393408,pretreino
612a649b,821,2,4316,1,0.25362128,0.7463787,pretreino
612a649b,1062,2,4316,1,0.33993983,0.66006017,pretreino
612a649b,1075,2,4316,1,0.33126104,0.66873896,pretreino
612a649b,4722,2,4316,1,0.3173042,0.6826958,pretreino
612a649b,5130,2,4316,0,0.51956,0.48044,pretreino
612a649b,545,2,3396,0,0.99868965,0.0013103267,mass
612a649b,4623,2,3396,0,0.9988274,0.0011726186,mass
612a649b,1174,2,1257,0,0.99994093,5.905697e-05,concentrad
612a649b,4820,2,1257,0,0.99994814,5.1841802e-05,concentrad
612a649b,1200,2,312,0,0.9999969,3.1043264e-06,aminoacido
612a649b,2100,2,312,0,0.99999636,3.6202528e-06,aminoacido
612a649b,2440,2,312,0,0.99999577,4.2408856e-06,aminoacido
612a649b,2608,2,312,0,0.9999963,3.6800977e-06,aminoacido
612a649b,3026,2,312,0,0.9999966,3.404298e-06,aminoacido
612a649b,4846,2,312,0,0.9999974,2.6172743e-06,aminoacido
612a649b,1212,2,719,0,0.9905465,0.009453491,betaalanina
612a649b,1217,2,719,0,0.9620814,0.037918616,betaalanina
612a649b,3008,2,719,0,0.9904573,0.009542678,betaalanina
612a649b,3013,2,719,0,0.99121803,0.0087819975,betaalanina
612a649b,3272,2,719,0,0.9924031,0.0075969305,betaalanina
612a649b,3277,2,719,0,0.9925266,0.007473401,betaalanina
612a649b,3664,2,719,0,0.99308455,0.0069154305,betaalanina
612a649b,3669,2,719,0,0.98969895,0.010301074,betaalanina
612a649b,4149,2,719,0,0.99128485,0.008715154,betaalanina
612a649b,4154,2,719,0,0.9927835,0.0072165043,betaalanina
612a649b,4268,2,719,0,0.9353397,0.06466034,betaalanina
612a649b,4273,2,719,0,0.99384505,0.0061549754,betaalanina
612a649b,4858,2,719,0,0.99148166,0.008518328,betaalanina
612a649b,4863,2,719,0,0.9535371,0.04646292,betaalanina
612a649b,5288,2,719,0,0.9921396,0.007860414,betaalanina
612a649b,5293,2,719,0,0.9900399,0.0099600945,betaalanina
612a649b,5535,2,719,0,0.98947716,0.010522814,betaalanina
612a649b,5540,2,719,0,0.9920725,0.0079274755,betaalanina
612a649b,5781,2,719,0,0.9900939,0.009906137,betaalanina
612a649b,5786,2,719,0,0.9911668,0.008833254,betaalanina
612a649b,6026,2,719,0,0.98947716,0.010522814,betaalanina
612a649b,6031,2,719,0,0.9911668,0.008833254,betaalanina
612a649b,6285,2,719,0,0.9900939,0.009906137,betaalanina
612a649b,6290,2,719,0,0.9911668,0.008833254,betaalanina
612a649b,1226,2,5186,0,0.9999748,2.5230014e-05,taurina
612a649b,1870,2,5186,0,0.9999829,1.7082679e-05,taurina
612a649b,2041,2,5186,0,0.9999791,2.0931851e-05,taurina
612a649b,4872,2,5186,0,0.9999716,2.8345337e-05,taurina
612a649b,5302,2,5186,0,0.99997383,2.6178206e-05,taurina
612a649b,5549,2,5186,0,0.9999673,3.2693504e-05,taurina
612a649b,5795,2,5186,0,0.9999673,3.2693504e-05,taurina
612a649b,6040,2,5186,0,0.9999673,3.2693504e-05,taurina
612a649b,6299,2,5186,0,0.9999673,3.2693504e-05,taurina
612a649b,1235,2,449,0,0.99985766,0.00014230872,arginin
612a649b,2594,2,449,0,0.9998485,0.00015152303,arginin
612a649b,4890,2,449,0,0.9997468,0.00025321456,arginin
612a649b,5313,2,449,0,0.99966425,0.00033574263,arginin
612a649b,5560,2,449,0,0.99966425,0.00033574263,arginin
612a649b,5806,2,449,0,0.99964315,0.00035685799,arginin
612a649b,6051,2,449,0,0.99964315,0.00035685799,arginin
612a649b,6310,2,449,0,0.99966425,0.00033574263,arginin
612a649b,1246,2,5440,0,0.99999774,2.270457e-06,tyrosin
612a649b,2111,2,5440,0,0.9999973,2.664905e-06,tyrosin
612a649b,2329,2,5440,0,0.99999845,1.5327568e-06,tyrosin
612a649b,4901,2,5440,0,0.9999984,1.5833583e-06,tyrosin
612a649b,5323,2,5440,0,0.9999978,2.225277e-06,tyrosin
612a649b,5570,2,5440,0,0.9999978,2.225277e-06,tyrosin
612a649b,5816,2,5440,0,0.9999978,2.225277e-06,tyrosin
612a649b,6061,2,5440,0,0.9999978,2.225277e-06,tyrosin
612a649b,6320,2,5440,0,0.9999978,2.225277e-06,tyrosin
612a649b,1269,2,830,0,0.9972964,0.0027036178,cafein
612a649b,1432,2,830,0,0.9974911,0.002508856,cafein
612a649b,1653,2,830,0,0.9980515,0.0019484514,cafein
612a649b,2208,2,830,0,0.99780285,0.0021971224,cafein
612a649b,3894,2,830,0,0.99804693,0.0019530393,cafein
612a649b,4025,2,830,0,0.9980078,0.001992209,cafein
612a649b,4881,2,830,0,0.998514,0.0014859841,cafein
612a649b,5333,2,830,0,0.9987883,0.0012116827,cafein
612a649b,5580,2,830,0,0.9987883,0.0012116827,cafein
612a649b,5826,2,830,0,0.9987883,0.0012116827,cafein
612a649b,6071,2,830,0,0.9987883,0.0012116827,cafein
612a649b,6330,2,830,0,0.9987883,0.0012116827,cafein
612a649b,6524,2,830,0,0.998012,0.0019879644,cafein
612a649b,2393,2,4412,0,0.9999996,4.3974785e-07,protein
612a649b,2421,2,693,0,0.9999573,4.2679774e-05,beef
612a649b,3087,2,693,0,0.9999721,2.7867916e-05,beef
612a649b,3127,2,693,0,0.99996346,3.6547306e-05,beef
612a649b,3308,2,693,0,0.9999718,2.816875e-05,beef
612a649b,2429,2,1880,0,0.9999951,4.8667844e-06,egg
612a649b,3079,2,999,0,0.9999977,2.3276261e-06,cha
612a649b,5467,2,3332,0,0.9999994,5.9288067e-07,magnesio
612a649b,5714,2,3332,0,0.9999994,5.9288067e-07,magnesio
612a649b,5960,2,3332,0,0.9999994,5.9288067e-07,magnesio
612a649b,6206,2,3332,0,0.9999994,5.9288067e-07,magnesio
612a649b,6478,2,3332,0,0.9999994,5.9288067e-07,magnesio
612a649b,6339,2,3973,0,0.9999536,4.6370587e-05,palatinose
612a649b,8260,2,5723,0,0.99999887,1.1196571e-06,wafer
54d16966,435,2,3396,0,0.9997227,0.0002772575,mass
54d16966,568,2,4316,0,0.99163496,0.0083650565,pretreino
54d16966,902,2,5440,0,0.9998455,0.0001544962,tyrosin
54d16966,1311,2,5440,0,0.9998423,0.00015771619,tyrosin
54d16966,1313,2,5440,0,0.99989605,0.00010393802,tyrosin
54d16966,1819,2,5440,0,0.99981594,0.00018403094,tyrosin
54d16966,1821,2,5440,0,0.9998878,0.00011220285,tyrosin
54d16966,912,2,719,0,0.9997678,0.00023221408,betaalanina
54d16966,917,2,719,0,0.9989263,0.0010737139,betaalanina
54d16966,1264,2,719,0,0.99949497,0.0005050169,betaalanina
54d16966,1269,2,719,0,0.99919796,0.000802014,betaalanina
54d16966,1772,2,719,0,0.99941075,0.0005892442,betaalanina
54d16966,1777,2,719,0,0.99913424,0.0008657393,betaalanina
54d16966,926,2,5186,0,0.9998963,0.00010369668,taurina
54d16966,1278,2,5186,0,0.9998884,0.00011159391,taurina
54d16966,1786,2,5186,0,0.99987954,0.000120467426,taurina
54d16966,935,2,830,0,0.9990829,0.00091709156,cafein
54d16966,1409,2,830,0,0.9974876,0.002512393,cafein
54d16966,1918,2,830,0,0.9970696,0.0029304314,cafein
54d16966,2249,2,830,0,0.9932978,0.006702212,cafein
54d16966,1014,2,3332,0,0.99618167,0.0038183213,magnesio
54d16966,1339,2,3332,0,0.9940833,0.0059167347,magnesio
54d16966,1358,2,3332,0,0.99018645,0.009813518,magnesio
54d16966,1381,2,3332,0,0.9942326,0.0057673864,magnesio
54d16966,1848,2,3332,0,0.99361575,0.00638426,magnesio
54d16966,1867,2,3332,0,0.98941433,0.010585685,magnesio
54d16966,1890,2,3332,0,0.9937768,0.0062231855,magnesio
54d16966,1223,2,3346,0,0.9999707,2.9326971e-05,malto
54d16966,1731,2,3346,0,0.99997324,2.676438e-05,malto
54d16966,1255,2,2527,0,0.99972576,0.00027425194,frutose
54d16966,1763,2,2527,0,0.99968,0.00032000465,frutose
54d16966,1287,2,1687,0,0.9999494,5.0632836e-05,dextrose
54d16966,1795,2,1687,0,0.99994093,5.9081925e-05,dextrose
54d16966,1296,2,3576,0,0.9919301,0.008069881,monohidratada
54d16966,1804,2,3576,0,0.99129397,0.008706054,monohidratada
54d16966,1601,2,370,0,0.9999994,5.819603e-07,antioxidante
54d16966,2111,2,370,0,0.9999994,5.819603e-07,antioxidante
54d16966,1620,2,5676,0,0.9999498,5.0215072e-05,vitamina c
54d16966,2130,2,5676,0,0.9999498,5.0215072e-05,vitamina c
54d16966,2561,2,5071,0,0.9999974,2.6234568e-06,soy
54d16966,5819,2,5723,0,0.999957,4.299785e-05,wafer
5a95370c,499,1,4316,0,0.76441926,0.23558074,pretreino
5a95370c,920,1,4316,0,0.6196216,0.38037843,pretreino
5a95370c,933,1,4316,0,0.77835613,0.22164385,pretreino
5a95370c,1037,1,1257,0,0.99982005,0.00017995111,concentrad
5a95370c,1063,1,312,0,0.9999869,1.3141963e-05,aminoacido
5a95370c,2052,1,312,0,0.99998045,1.9540657e-05,aminoacido
5a95370c,2392,1,312,0,0.9999831,1.6947657e-05,aminoacido
5a95370c,2568,1,312,0,0.99998105,1.8963594e-05,aminoacido
5a95370c,2998,1,312,0,0.99998623,1.3754249e-05,aminoacido
5a95370c,1075,1,719,0,0.7123902,0.2876098,betaalanina
5a95370c,1080,1,719,0,0.561606,0.438394,betaalanina
5a95370c,2963,1,719,0,0.84992635,0.15007363,betaalanina
5a95370c,2968,1,719,0,0.88032335,0.11967666,betaalanina
5a95370c,2980,1,719,0,0.84025973,0.15974027,betaalanina
5a95370c,2985,1,719,0,0.8533909,0.14660914,betaalanina
5a95370c,3244,1,719,0,0.80451775,0.19548224,betaalanina
5a95370c,3249,1,719,0,0.84752864,0.15247135,betaalanina
5a95370c,3840,1,719,0,0.82834435,0.17165567,betaalanina
5a95370c,3845,1,719,0,0.8109336,0.18906638,betaalanina
5a95370c,4469,1,719,0,0.79802066,0.20197935,betaalanina
5a95370c,4474,1,719,0,0.82914543,0.17085457,betaalanina
5a95370c,4634,1,719,1,0.2916218,0.7083782,betaalanina
5a95370c,4639,1,719,0,0.81833756,0.18166241,betaalanina
5a95370c,1089,1,5186,0,0.9995744,0.00042555362,taurina
5a95370c,1771,1,5186,0,0.9987756,0.0012243715,taurina
5a95370c,1812,1,5186,0,0.9994402,0.0005597942,taurina
5a95370c,1983,1,5186,0,0.99941844,0.0005815679,taurina
5a95370c,4659,1,5186,0,0.99941635,0.00058362744,taurina
5a95370c,1098,1,449,0,0.99962777,0.0003722049,arginin
5a95370c,2541,1,449,0,0.9997413,0.00025869117,arginin
5a95370c,2554,1,449,0,0.9997073,0.00029272828,arginin
5a95370c,4679,1,449,0,0.99946445,0.0005355347,arginin
5a95370c,1109,1,5440,0,0.9999888,1.1185791e-05,tyrosin
5a95370c,2038,1,5440,0,0.99999505,4.9257255e-06,tyrosin
5a95370c,2063,1,5440,0,0.9999852,1.4768993e-05,tyrosin
5a95370c,2281,1,5440,0,0.99999154,8.473056e-06,tyrosin
5a95370c,4698,1,5440,0,0.99999195,8.043911e-06,tyrosin
5a95370c,1132,1,830,0,0.99138033,0.00861965,cafein
5a95370c,1354,1,830,0,0.99585325,0.004146746,cafein
5a95370c,1367,1,830,0,0.9926231,0.0073769344,cafein
5a95370c,1588,1,830,0,0.99371475,0.0062852544,cafein
5a95370c,2160,1,830,0,0.9954276,0.004572408,cafein
5a95370c,4214,1,830,0,0.99509925,0.0049007386,cafein
5a95370c,4345,1,830,0,0.9958257,0.004174316,cafein
5a95370c,4717,1,830,0,0.9957168,0.004283184,cafein
5a95370c,2345,1,4412,0,0.99997616,2.3849543e-05,protein
5a95370c,2373,1,693,0,0.9998955,0.000104491555,beef
5a95370c,3059,1,693,0,0.9999361,6.390472e-05,beef
5a95370c,3099,1,693,0,0.9998835,0.000116522104,beef
5a95370c,3280,1,693,0,0.9999134,8.6631226e-05,beef
5a95370c,2381,1,1880,0,0.9998805,0.00011949051,egg
5a95370c,3051,1,999,0,0.99997884,2.1178545e-05,cha
5a95370c,5460,1,3396,0,0.9999881,1.19280585e-05,mass
5a95370c,5473,1,5726,0,0.9999585,4.1459163e-05,whey
5a95370c,5500,1,5726,0,0.99975985,0.00024014068,whey
5a95370c,5539,1,1438,0,0.9999929,7.068955e-06,creatina
5a95370c,5600,1,686,0,0.99999636,3.6066376e-06,bcaa
5a95370c,5606,1,3852,0,0.99985427,0.00014574551,omega 3
5a95370c,52,2,4316,1,0.047577262,0.95242274,pretreino
5a95370c,56,2,4316,1,0.06584036,0.93415964,pretreino
5a95370c,740,2,4316,1,0.10632247,0.89367753,pretreino
5a95370c,968,2,4316,1,0.18260598,0.817394,pretreino
5a95370c,4343,2,4316,1,0.13596511,0.8640349,pretreino
5a95370c,4751,2,4316,1,0.13976336,0.86023664,pretreino
5a95370c,465,2,3396,0,0.99954,0.00046003374,mass
5a95370c,1067,2,1257,0,0.99971336,0.0002866288,concentrad
5a95370c,4441,2,1257,0,0.9997601,0.00023988096,concentrad
5a95370c,6117,2,1257,0,0.9993362,0.0006638036,concentrad
5a95370c,1093,2,312,0,0.9999833,1.6699909e-05,aminoacido
5a95370c,1973,2,312,0,0.9999876,1.2408277e-05,aminoacido
5a95370c,2313,2,312,0,0.9999825,1.7515333e-05,aminoacido
5a95370c,2481,2,312,0,0.9999846,1.537383e-05,aminoacido
5a95370c,2899,2,312,0,0.99998724,1.2777674e-05,aminoacido
5a95370c,4467,2,312,0,0.9999866,1.3422931e-05,aminoacido
5a95370c,1105,2,719,0,0.993798,0.0062019564,betaalanina
5a95370c,1110,2,719,0,0.97845715,0.021542845,betaalanina
5a95370c,2881,2,719,0,0.99471813,0.0052818675,betaalanina
5a95370c,2886,2,719,0,0.9943345,0.005665498,betaalanina
5a95370c,3145,2,719,0,0.99358606,0.0064139115,betaalanina
5a95370c,3150,2,719,0,0.9957921,0.0042079184,betaalanina
5a95370c,3537,2,719,0,0.9941621,0.005837924,betaalanina
5a95370c,3542,2,719,0,0.9941927,0.0058072763,betaalanina
5a95370c,4022,2,719,0,0.99504614,0.004953849,betaalanina
5a95370c,4027,2,719,0,0.9956441,0.004355882,betaalanina
5a95370c,4479,2,719,0,0.9933021,0.0066979215,betaalanina
5a95370c,4484,2,719,0,0.9637515,0.03624853,betaalanina
5a95370c,4846,2,719,0,0.98905236,0.010947669,betaalanina
5a95370c,4851,2,719,0,0.99047923,0.009520754,betaalanina
5a95370c,5111,2,719,0,0.98243326,0.017566726,betaalanina
5a95370c,5116,2,719,0,0.992178,0.007822003,betaalanina
5a95370c,1119,2,5186,0,0.99996924,3.077589e-05,taurina
5a95370c,1743,2,5186,0,0.9999768,2.3183984e-05,taurina
5a95370c,1914,2,5186,0,0.9999706,2.9383269e-05,taurina
5a95370c,4493,2,5186,0,0.99997216,2.7860264e-05,taurina
5a95370c,4860,2,5186,0,0.9999651,3.4955418e-05,taurina
5a95370c,5125,2,5186,0,0.9999753,2.4699222e-05,taurina
5a95370c,1128,2,449,0,0.9999165,8.35318e-05,arginin
5a95370c,2467,2,449,0,0.99991834,8.16294e-05,arginin
5a95370c,4511,2,449,0,0.99981207,0.00018795884,arginin
5a95370c,4871,2,449,0,0.9995757,0.0004243066,arginin
5a95370c,5136,2,449,0,0.9996813,0.0003187043,arginin
5a95370c,1139,2,5440,0,0.9999993,6.9930593e-07,tyrosin
5a95370c,1984,2,5440,0,0.9999992,7.671523e-07,tyrosin
5a95370c,2202,2,5440,0,0.9999995,4.563884e-07,tyrosin
5a95370c,4522,2,5440,0,0.9999996,4.1286341e-07,tyrosin
5a95370c,4881,2,5440,0,0.99999905,9.290406e-07,tyrosin
5a95370c,5146,2,5440,0,0.99999934,6.5644616e-07,tyrosin
5a95370c,1162,2,830,0,0.9916795,0.008320502,cafein
5a95370c,1305,2,830,0,0.9941963,0.005803679,cafein
5a95370c,1526,2,830,0,0.99598247,0.004017545,cafein
5a95370c,2081,2,830,0,0.99433917,0.0056608366,cafein
5a95370c,3767,2,830,0,0.9943622,0.0056378515,cafein
5a95370c,3898,2,830,0,0.99677855,0.0032214797,cafein
5a95370c,4502,2,830,0,0.99690104,0.0030989763,cafein
5a95370c,4891,2,830,0,0.9961701,0.0038299013,cafein
5a95370c,5156,2,830,0,0.9961701,0.0038299013,cafein
5a95370c,5360,2,830,0,0.98568845,0.014311528,cafein
5a95370c,2266,2,4412,0,0.99999774,2.278504e-06,protein
5a95370c,2294,2,693,0,0.9999206,7.9420635e-05,beef
5a95370c,2960,2,693,0,0.99993247,6.754585e-05,beef
5a95370c,3000,2,693,0,0.9999114,8.8581735e-05,beef
5a95370c,3181,2,693,0,0.99993896,6.1014085e-05,beef
5a95370c,2302,2,1880,0,0.9999193,8.070432e-05,egg
5a95370c,2952,2,999,0,0.99999535,4.619435e-06,cha
5a95370c,5025,2,3332,0,0.99997824,2.1743363e-05,magnesio
5a95370c,5290,2,3332,0,0.99998736,1.2639546e-05,magnesio
5a95370c,7011,2,5723,0,0.99999845,1.5399303e-06,wafer
2a090f2d,44,2,3396,1,0.38893682,0.6110632,mass
2a090f2d,561,2,3396,0,0.9505021,0.049497914,mass
2a090f2d,903,2,1438,0,0.95983994,0.040160038,creatina
2a090f2d,1555,2,1438,0,0.9582115,0.041788522,creatina
2a090f2d,1948,2,1438,0,0.97486234,0.025137654,creatina
2a090f2d,2344,2,1438,0,0.97486234,0.025137654,creatina
2a090f2d,2797,2,1438,0,0.9773569,0.022643061,creatina
2a090f2d,1063,2,4412,0,0.9994817,0.00051832054,protein
2a090f2d,1079,2,4412,0,0.99961865,0.0003813421,protein
2a090f2d,1474,2,4412,0,0.9992144,0.00078559143,protein
2a090f2d,1591,2,4412,0,0.99908656,0.00091344403,protein
2a090f2d,1759,2,4412,0,0.9996312,0.0003687557,protein
2a090f2d,1867,2,4412,0,0.9988481,0.0011519026,protein
2a090f2d,2012,2,4412,0,0.9990929,0.00090709626,protein
2a090f2d,2155,2,4412,0,0.9996694,0.00033065295,protein
2a090f2d,2263,2,4412,0,0.9988481,0.0011519026,protein
2a090f2d,2380,2,4412,0,0.99908656,0.00091344403,protein
2a090f2d,2581,2,4412,0,0.9996694,0.00033065295,protein
2a090f2d,2716,2,4412,0,0.99920136,0.0007986268,protein
2a090f2d,2833,2,4412,0,0.9990828,0.0009172012,protein
2a090f2d,3043,2,4412,0,0.999668,0.00033201373,protein
2a090f2d,1074,2,5726,0,0.903684,0.09631596,whey
2a090f2d,1498,2,5726,0,0.906628,0.09337199,whey
2a090f2d,1611,2,5726,0,0.89804614,0.10195385,whey
2a090f2d,1771,2,5726,0,0.85724396,0.14275603,whey
2a090f2d,1891,2,5726,0,0.906628,0.09337199,whey
2a090f2d,2032,2,5726,0,0.89804614,0.10195385,whey
2a090f2d,2167,2,5726,0,0.85724396,0.14275603,whey
2a090f2d,2287,2,5726,0,0.906628,0.09337199,whey
2a090f2d,2400,2,5726,0,0.89804614,0.10195385,whey
2a090f2d,2593,2,5726,0,0.85724396,0.14275603,whey
2a090f2d,2740,2,5726,0,0.90056837,0.099431604,whey
2a090f2d,2853,2,5726,0,0.89149624,0.108503774,whey
2a090f2d,3055,2,5726,0,0.8463606,0.15363939,whey
2a090f2d,1087,2,1257,0,0.9992449,0.000755071,concentrad
2a090f2d,1483,2,1257,0,0.99959844,0.00040157713,concentrad
2a090f2d,1876,2,1257,0,0.99959236,0.00040763957,concentrad
2a090f2d,2272,2,1257,0,0.99959236,0.00040763957,concentrad
2a090f2d,2725,2,1257,0,0.99971163,0.00028834352,concentrad
2a090f2d,1101,2,3075,0,0.9961319,0.0038681065,iso
2a090f2d,1600,2,3075,0,0.9853177,0.014682316,iso
2a090f2d,2021,2,3075,0,0.9902793,0.009720665,iso
2a090f2d,2389,2,3075,0,0.99126637,0.008733628,iso
2a090f2d,2842,2,3075,0,0.9906429,0.00935711,iso
2a090f2d,1116,2,897,0,0.999724,0.0002760055,carboidrato
2a090f2d,4014,2,897,0,0.9996954,0.00030458544,carboidrato
2a090f2d,1162,2,3346,0,0.9999661,3.389802e-05,malto
2a090f2d,1459,2,3346,0,0.9999214,7.8603895e-05,malto
2a090f2d,1852,2,3346,0,0.9999667,3.3311673e-05,malto
2a090f2d,2248,2,3346,0,0.9999667,3.3311673e-05,malto
2a090f2d,2701,2,3346,0,0.99996936,3.0610103e-05,malto
2a090f2d,1178,2,5724,0,0.9995727,0.00042728387,waxymaize
2a090f2d,1519,2,5724,0,0.9993948,0.00060522975,waxymaize
2a090f2d,1531,2,5724,0,0.9993493,0.0006507269,waxymaize
2a090f2d,1912,2,5724,0,0.9993948,0.00060522975,waxymaize
2a090f2d,1924,2,5724,0,0.9993493,0.0006507269,waxymaize
2a090f2d,2308,2,5724,0,0.9993948,0.00060522975,waxymaize
2a090f2d,2320,2,5724,0,0.9993493,0.0006507269,waxymaize
2a090f2d,2761,2,5724,0,0.99945617,0.00054381037,waxymaize
2a090f2d,2773,2,5724,0,0.9994659,0.00053413125,waxymaize
2a090f2d,1687,2,3171,0,0.99997425,2.5735888e-05,lecitina
2a090f2d,2082,2,3171,0,0.9999638,3.6160236e-05,lecitina
2a090f2d,2477,2,3171,0,0.9999695,3.0513314e-05,lecitina
2a090f2d,2930,2,3171,0,0.9999673,3.2712152e-05,lecitina
2a090f2d,1700,2,5071,0,0.9999994,5.987948e-07,soy
2a090f2d,2095,2,5071,0,0.9999994,5.987948e-07,soy
2a090f2d,2489,2,5071,0,0.99999934,6.473064e-07,soy
2a090f2d,2942,2,5071,0,0.9999994,5.815814e-07,soy
2a090f2d,3566,2,5071,0,0.99999946,5.2611796e-07,soy
2a090f2d,2680,2,5677,0,0.99996763,3.2386975e-05,vitamina d
2a090f2d,3585,2,1880,0,0.9999849,1.5058329e-05,egg
2a090f2d,6968,2,5723,0,0.99997413,2.587017e-05,wafer
b762a170,44,2,5231,0,0.85758936,0.14241065,termogenico
b762a170,504,2,5186,0,0.99954486,0.00045516837,taurina
b762a170,850,2,5186,0,0.9997446,0.00025542837,taurina
b762a170,1167,2,5186,0,0.9993352,0.0006647925,taurina
b762a170,513,2,915,0,0.98767686,0.012323135,carnitin
b762a170,515,2,915,0,0.8979158,0.102084205,carnitin
b762a170,836,2,915,0,0.9556009,0.04439911,carnitin
b762a170,838,2,915,0,0.9436559,0.0563441,carnitin
b762a170,1176,2,915,0,0.98793554,0.0120644765,carnitin
b762a170,1178,2,915,0,0.9187669,0.08123309,carnitin
b762a170,607,2,3396,0,0.9995763,0.0004237492,mass
b762a170,875,2,830,0,0.99900174,0.0009982584,cafein
b762a170,1199,2,830,0,0.99981207,0.0001879221,cafein
b762a170,1439,2,830,0,0.9994038,0.00059620803,cafein
b762a170,959,2,1462,0,0.99788237,0.002117607,cromo
b762a170,1253,2,1462,0,0.99869144,0.0013085646,cromo
b762a170,1524,2,1462,0,0.99930906,0.0006909644,cromo
b762a170,996,2,4412,0,0.9998892,0.000110806475,protein
b762a170,1557,2,4412,0,0.9998905,0.0001095115,protein
b762a170,1007,2,897,0,0.9998979,0.00010212636,carboidrato
b762a170,1568,2,897,0,0.9998639,0.00013608421,carboidrato
b762a170,1239,2,4131,0,0.9999751,2.4923911e-05,picolinato
b762a170,1841,2,1880,0,0.9999937,6.298504e-06,egg
b762a170,1847,2,5071,0,0.9999995,4.62032e-07,soy
b762a170,5131,2,5723,0,0.9975876,0.0024124058,wafer
7b49810b,406,1,4316,1,0.13047522,0.8695248,pretreino
7b49810b,1039,1,4316,1,0.1325385,0.8674615,pretreino
7b49810b,3797,1,4316,1,0.26981723,0.73018277,pretreino
7b49810b,4546,1,4316,1,0.100803375,0.8991966,pretreino
7b49810b,4550,1,4316,1,0.047333777,0.9526662,pretreino
7b49810b,567,1,756,0,0.9998869,0.0001131571,blend
7b49810b,1111,1,719,1,0.29097766,0.70902234,betaalanina
7b49810b,1116,1,719,1,0.48717648,0.5128235,betaalanina
7b49810b,1609,1,719,1,0.18154174,0.81845826,betaalanina
7b49810b,1614,1,719,1,0.34587526,0.65412474,betaalanina
7b49810b,2046,1,719,1,0.4876508,0.5123492,betaalanina
7b49810b,2051,1,719,1,0.49923313,0.5007669,betaalanina
7b49810b,2129,1,719,1,0.32396102,0.676039,betaalanina
7b49810b,2134,1,719,1,0.45702243,0.5429776,betaalanina
7b49810b,3655,1,719,1,0.33776706,0.66223294,betaalanina
7b49810b,3660,1,719,1,0.47652543,0.5234746,betaalanina
7b49810b,4411,1,719,1,0.48135704,0.51864296,betaalanina
7b49810b,4416,1,719,1,0.46882027,0.5311797,betaalanina
7b49810b,1628,1,312,0,0.99999535,4.6507885e-06,aminoacido
7b49810b,2034,1,312,0,0.9999959,4.110259e-06,aminoacido
7b49810b,2252,1,312,0,0.9999913,8.702448e-06,aminoacido
7b49810b,1700,1,4412,0,0.99993926,6.0754388e-05,protein
7b49810b,1746,1,693,0,0.9999543,4.570241e-05,beef
7b49810b,1980,1,693,0,0.99993587,6.412222e-05,beef
7b49810b,2061,1,2759,0,0.99992394,7.6060984e-05,histidina
7b49810b,2226,1,449,0,0.9998052,0.00019476021,arginin
7b49810b,2238,1,449,0,0.9999137,8.628463e-05,arginin
7b49810b,4376,1,449,0,0.999965,3.4974255e-05,arginin
7b49810b,2649,1,5186,0,0.99983555,0.00016442956,taurina
7b49810b,2660,1,5186,0,0.9998469,0.0001531185,taurina
7b49810b,4394,1,5186,0,0.9999295,7.0508235e-05,taurina
7b49810b,2828,1,830,0,0.9985452,0.0014547831,cafein
7b49810b,2839,1,830,0,0.9985935,0.0014064788,cafein
7b49810b,3059,1,830,0,0.99888015,0.0011198262,cafein
7b49810b,4358,1,830,0,0.99887574,0.0011242764,cafein
7b49810b,4664,1,5726,0,0.99870116,0.0012988521,whey
7b49810b,4691,1,5726,0,0.9952249,0.0047751158,whey
7b49810b,4729,1,1438,0,0.997972,0.002028002,creatina
7b49810b,4789,1,686,0,0.9986007,0.0013993051,bcaa
7b49810b,4795,1,3852,0,0.99509674,0.0049032485,omega 3
